"Date","Persian_Date","Open","Low","High","Close"
"24/09/2022","1401/07/02","317,150","316,450","318,810","317,010"
"26/09/2022","1401/07/04","316,020","316,020","317,520","316,810"
"28/09/2022","1401/07/06","317,310","317,150","318,520","318,310"
"29/09/2022","1401/07/07","318,510","318,450","318,520","318,480"
"01/10/2022","1400/10/20","268,390","267,220","268,390","267,380"
"02/10/2022","1400/11/21","262,390","262,150","262,400","262,270"
"03/10/2022","1400/12/19","257,770","256,570","258,300","256,960"
"04/10/2022","1401/01/21","276,310","275,700","279,300","279,090"
"05/10/2022","1401/02/20","282,210","282,210","288,300","287,410"
"09/10/2022","1401/06/19","304,520","303,650","307,520","303,750"
"10/10/2022","1401/07/18","323,070","320,850","325,620","324,960"
"11/10/2022","1401/08/19","354,050","348,350","354,120","350,590"
"12/10/2022","1401/09/19","357,060","356,840","363,940","361,070"
"13/10/2022","1401/07/21","326,210","326,150","329,520","329,460"
"15/10/2022","1401/07/23","328,620","327,450","328,620","328,020"
"16/10/2022","1401/07/24","329,170","328,950","331,520","331,210"
"17/10/2022","1401/07/25","329,820","328,350","329,820","328,620"
"18/10/2022","1401/07/26","326,970","326,450","328,520","328,390"
"19/10/2022","1401/07/27","329,450","327,950","329,520","327,970"
"20/10/2022","1401/07/28","327,190","325,750","327,220","326,550"
"22/10/2022","1401/07/30","326,520","326,450","328,620","327,660"
"23/10/2022","1401/08/01","328,380","327,560","329,020","328,150"
"24/10/2022","1401/08/02","327,160","326,250","328,020","327,720"
"25/10/2022","1401/08/03","328,010","327,750","328,820","328,760"
"26/10/2022","1401/08/04","328,910","327,850","328,920","328,810"
"27/10/2022","1401/08/05","330,220","329,950","330,820","330,520"
"29/10/2022","1401/08/07","330,110","329,150","330,820","329,150"
"30/10/2022","1401/08/08","329,110","328,350","330,020","329,770"
"31/10/2022","1401/08/09","351,820","351,820","351,820","351,820"
"01/11/2022","1400/10/21","267,320","267,010","267,380","267,050"
"04/11/2022","1401/01/22","278,880","252,660","281,300","279,450"
"05/11/2022","1401/02/21","255,800","255,800","255,800","255,800"
"09/11/2022","1401/06/20","303,820","303,750","309,020","309,020"
"10/11/2022","1401/07/19","324,980","324,750","328,120","327,520"
"12/11/2022","1401/09/20","361,790","361,290","372,000","372,000"
"13/11/2022","1401/08/22","349,020","348,650","355,020","353,520"
"14/11/2022","1401/08/23","353,260","352,490","354,820","352,490"
"15/11/2022","1401/08/24","352,080","351,690","356,600","352,450"
"16/11/2022","1401/08/25","355,320","349,580","355,680","351,450"
"17/11/2022","1401/08/26","353,680","344,460","353,680","347,510"
"19/11/2022","1401/08/28","350,400","347,670","352,330","348,170"
"20/11/2022","1401/08/29","348,240","348,160","352,700","351,600"
"21/11/2022","1401/08/30","353,490","350,380","354,950","352,000"
"22/11/2022","1401/09/01","351,410","347,770","353,060","348,800"
"23/11/2022","1401/09/02","349,850","347,590","352,130","347,990"
"24/11/2022","1401/09/03","345,230","345,090","352,900","352,900"
"26/11/2022","1401/09/05","350,400","349,030","354,400","352,620"
"27/11/2022","1401/09/06","352,520","351,350","357,250","354,700"
"28/11/2022","1401/09/07","355,960","351,820","360,420","358,120"
"29/11/2022","1401/09/08","356,190","353,780","357,800","354,500"
"30/11/2022","1401/09/09","353,850","352,610","354,500","354,500"
"01/12/2022","1400/10/22","267,140","266,510","267,170","266,670"
"02/12/2022","1400/11/23","262,190","262,150","266,400","264,590"
"03/12/2022","1400/12/21","257,080","256,850","264,390","258,980"
"04/12/2022","1401/01/23","279,620","278,200","281,500","278,900"
"09/12/2022","1401/06/21","309,160","307,150","310,020","309,760"
"10/12/2022","1401/07/20","327,020","325,650","327,520","326,510"
"11/12/2022","1401/08/21","350,780","348,750","351,320","349,410"
"12/12/2022","1401/09/21","369,010","367,710","375,730","375,600"
"13/12/2022","1401/09/22","374,470","368,100","379,570","374,350"
"14/12/2022","1401/09/23","375,070","369,980","380,720","379,300"
"17/12/2022","1401/09/26","375,770","375,770","389,430","386,910"
"18/12/2022","1401/09/27","388,400","379,010","389,170","385,330"
"19/12/2022","1401/09/28","385,750","382,610","393,500","388,320"
"20/12/2022","1401/09/29","385,020","378,820","388,820","384,670"
"21/12/2022","1401/09/30","384,520","378,000","387,250","384,080"
"22/12/2022","1401/10/01","382,400","382,210","390,500","390,500"
"24/12/2022","1401/10/03","390,270","389,200","396,810","395,620"
"25/12/2022","1401/10/04","395,670","393,270","399,000","395,650"
"26/12/2022","1401/10/05","395,590","390,090","405,790","397,210"
"28/12/2022","1401/10/07","401,040","397,830","425,060","403,000"
"29/12/2022","1401/10/08","418,960","418,960","418,960","418,960"
"31/12/2022","1401/10/10","406,690","389,000","407,020","389,000"
"01/01/2023","1401/10/11","386,820","379,820","397,090","393,000"
"02/01/2023","1401/11/12","437,070","425,880","438,090","436,440"
"03/01/2023","1401/12/10","438,150","438,150","438,150","438,150"
"05/01/2023","1402/02/11","548,860","548,800","555,600","550,510"
"06/01/2023","1402/03/11","512,390","508,800","512,400","510,890"
"07/01/2023","1402/04/10","492,660","492,600","498,400","498,220"
"08/01/2023","1402/05/10","500,700","500,700","500,700","500,700"
"10/01/2023","1402/07/09","496,970","495,600","497,500","496,500"
"11/01/2023","1402/08/10","514,980","513,650","518,100","516,860"
"14/01/2023","1401/10/24","402,860","401,300","403,400","402,650"
"15/01/2023","1401/10/25","402,360","400,500","402,800","401,390"
"16/01/2023","1401/10/26","400,850","400,560","402,900","402,850"
"17/01/2023","1401/10/27","406,630","406,170","410,600","410,390"
"18/01/2023","1401/10/28","411,290","411,100","423,600","423,240"
"19/01/2023","1401/10/29","419,240","418,210","422,400","420,030"
"21/01/2023","1401/11/01","422,330","422,100","440,400","430,030"
"22/01/2023","1401/11/02","431,590","424,810","444,100","444,320"
"23/01/2023","1401/11/03","433,450","431,800","447,600","432,000"
"24/01/2023","1401/11/04","431,820","419,300","432,600","425,000"
"25/01/2023","1401/11/05","414,310","411,420","425,600","420,640"
"26/01/2023","1401/11/06","419,450","417,300","426,100","424,340"
"28/01/2023","1401/11/08","431,360","419,350","440,100","437,130"
"29/01/2023","1401/11/09","436,480","432,800","439,800","438,810"
"30/01/2023","1401/11/10","439,400","433,810","440,900","436,560"
"31/01/2023","1401/11/11","435,880","433,310","438,900","437,290"
"01/02/2023","1401/10/12","391,440","387,320","391,590","387,590"
"02/02/2023","1401/11/13","436,050","435,810","436,370","436,100"
"03/02/2023","1401/12/11","446,470","446,470","446,470","446,470"
"05/02/2023","1402/02/12","547,300","540,520","547,600","540,520"
"07/02/2023","1402/04/11","500,810","498,600","500,900","499,340"
"08/02/2023","1402/05/11","497,470","489,210","503,440","500,090"
"09/02/2023","1402/06/11","497,575","494,250","498,490","496,660"
"10/02/2023","1402/07/10","495,900","495,600","496,800","496,240"
"11/02/2023","1402/08/11","518,510","518,130","521,600","521,350"
"12/02/2023","1402/09/11","504,820","503,300","506,010","504,830"
"13/02/2023","1401/11/24","434,370","434,100","434,400","434,130"
"14/02/2023","1401/11/25","434,010","434,000","434,390","434,110"
"15/02/2023","1401/11/26","434,290","434,090","450,540","450,180"
"16/02/2023","1401/11/27","450,350","450,100","451,300","451,120"
"19/02/2023","1401/11/30","451,180","451,100","452,180","452,050"
"20/02/2023","1401/12/01","452,070","451,980","452,180","452,020"
"21/02/2023","1401/12/02","451,990","415,480","452,180","415,600"
"22/02/2023","1401/12/03","415,490","415,490","415,490","415,490"
"23/02/2023","1401/12/04","417,000","417,000","417,000","417,000"
"25/02/2023","1401/12/06","417,590","417,590","417,590","417,590"
"26/02/2023","1401/12/07","426,810","426,810","426,810","426,810"
"27/02/2023","1401/12/08","430,920","430,920","430,920","430,920"
"28/02/2023","1401/12/09","433,370","433,370","433,370","433,370"
"01/03/2023","1401/10/13","387,530","374,520","387,590","397,530"
"04/03/2023","1402/01/14","535,400","506,950","535,600","515,100"
"05/03/2023","1402/02/13","531,040","530,800","539,100","535,240"
"06/03/2023","1402/03/13","509,320","506,300","510,230","510,230"
"07/03/2023","1402/04/12","503,210","501,400","503,400","502,000"
"08/03/2023","1402/05/12","500,370","491,630","505,420","498,670"
"09/03/2023","1402/06/12","497,205","495,400","498,010","496,400"
"12/03/2023","1402/09/12","504,750","504,300","506,910","505,910"
"13/03/2023","1401/12/22","433,300","433,000","450,300","448,170"
"14/03/2023","1401/12/23","445,300","445,000","459,910","459,910"
"15/03/2023","1401/12/24","461,960","451,820","462,100","460,460"
"16/03/2023","1401/12/25","452,940","448,300","456,600","456,320"
"18/03/2023","1401/12/27","462,380","458,800","465,100","459,880"
"19/03/2023","1401/12/28","538,000","538,000","538,000","538,000"
"01/04/2023","1401/10/14","387,060","386,820","395,100","391,420"
"03/04/2023","1401/12/13","448,160","448,160","448,160","525,000"
"04/04/2023","1402/01/15","515,070","496,340","515,100","507,800"
"05/04/2023","1402/02/14","539,340","536,110","540,100","536,840"
"07/04/2023","1402/04/13","502,140","498,300","502,200","500,750"
"09/04/2023","1402/06/13","496,865","495,930","497,690","496,040"
"10/04/2023","1402/07/12","496,710","496,700","499,100","499,010"
"11/04/2023","1402/08/13","517,600","510,350","517,600","511,400"
"12/04/2023","1402/09/13","505,750","505,100","506,510","506,510"
"13/04/2023","1402/01/24","509,430","507,510","510,600","508,980"
"15/04/2023","1402/01/26","511,990","506,800","512,060","508,400"
"16/04/2023","1402/01/27","505,060","502,800","513,600","511,440"
"17/04/2023","1402/01/28","511,640","511,300","517,700","513,050"
"18/04/2023","1402/01/29","513,130","509,400","517,600","517,600"
"19/04/2023","1402/01/30","518,560","516,800","519,600","517,030"
"20/04/2023","1402/01/31","517,100","513,800","517,100","514,050"
"24/04/2023","1402/02/04","517,450","512,300","517,600","517,460"
"25/04/2023","1402/02/05","518,410","514,800","518,600","516,020"
"26/04/2023","1402/02/06","516,080","515,800","522,100","522,010"
"27/04/2023","1402/02/07","524,640","524,400","533,600","532,830"
"29/04/2023","1402/02/09","534,320","534,300","545,100","541,830"
"30/04/2023","1402/02/10","538,980","538,800","546,100","545,930"
"01/05/2023","1401/10/15","387,530","387,390","395,100","394,830"
"02/05/2023","1401/11/16","436,260","435,540","436,360","435,570"
"03/05/2023","1401/12/14","435,790","435,790","511,000","501,000"
"04/05/2023","1402/01/16","508,030","505,320","513,100","507,950"
"07/05/2023","1402/04/14","499,030","498,400","501,400","500,950"
"08/05/2023","1402/05/14","496,905","494,510","497,490","496,320"
"09/05/2023","1402/06/14","496,040","496,040","496,040","496,040"
"10/05/2023","1402/07/13","498,970","498,910","498,970","498,970"
"11/05/2023","1402/08/14","514,570","512,350","516,100","512,360"
"12/05/2023","1402/09/14","505,990","504,010","506,010","505,010"
"13/05/2023","1402/02/23","519,080","518,800","522,600","520,900"
"14/05/2023","1402/02/24","524,390","512,800","524,600","514,070"
"15/05/2023","1402/02/25","515,530","514,300","520,600","520,050"
"17/05/2023","1402/02/27","514,100","509,300","514,300","510,850"
"18/05/2023","1402/02/28","511,700","509,500","512,100","510,980"
"20/05/2023","1402/02/30","510,890","508,800","514,600","513,530"
"21/05/2023","1402/02/31","514,600","514,300","521,600","517,480"
"22/05/2023","1402/03/01","521,410","520,800","524,100","521,360"
"23/05/2023","1402/03/02","522,890","519,300","523,600","520,480"
"24/05/2023","1402/03/03","520,610","512,840","521,100","513,060"
"25/05/2023","1402/03/04","512,530","512,300","514,600","514,320"
"27/05/2023","1402/03/06","516,290","516,100","527,800","517,850"
"28/05/2023","1402/03/07","517,660","514,900","517,900","515,120"
"29/05/2023","1402/03/08","512,630","511,900","518,100","517,170"
"30/05/2023","1402/03/09","511,900","511,800","514,600","512,520"
"31/05/2023","1402/03/10","508,440","507,300","510,600","508,340"
"02/06/2023","1401/11/17","435,750","435,250","435,890","435,370"
"03/06/2023","1401/12/15","498,000","493,830","503,590","498,890"
"04/06/2023","1402/01/17","500,300","498,810","507,100","507,060"
"05/06/2023","1402/02/16","534,060","527,300","535,100","533,370"
"06/06/2023","1402/03/16","508,870","507,300","517,900","507,990"
"07/06/2023","1402/04/15","503,130","503,130","503,130","503,130"
"08/06/2023","1402/05/15","496,915","495,750","497,390","496,440"
"11/06/2023","1402/08/15","514,540","512,190","514,600","513,520"
"12/06/2023","1402/09/15","506,310","503,050","506,310","504,240"
"13/06/2023","1402/03/23","484,350","484,100","499,900","498,810"
"14/06/2023","1402/03/24","493,090","484,600","498,900","488,550"
"15/06/2023","1402/03/25","486,260","486,100","488,400","488,100"
"17/06/2023","1402/03/27","494,370","491,600","499,400","493,180"
"18/06/2023","1402/03/28","495,770","491,750","495,900","491,980"
"19/06/2023","1402/03/29","489,640","485,300","489,800","486,840"
"20/06/2023","1402/03/30","486,170","485,120","490,400","489,390"
"21/06/2023","1402/03/31","486,680","485,600","488,900","485,730"
"22/06/2023","1402/04/01","495,600","494,100","497,400","497,130"
"24/06/2023","1402/04/03","500,370","497,500","508,680","508,610"
"25/06/2023","1402/04/04","501,560","497,410","502,200","499,400"
"26/06/2023","1402/04/05","498,200","495,600","499,900","497,810"
"27/06/2023","1402/04/06","499,320","492,600","499,400","492,820"
"28/06/2023","1402/04/07","492,600","490,600","492,900","492,230"
"01/07/2023","1401/10/17","396,750","396,020","402,100","401,440"
"02/07/2023","1401/11/18","435,520","434,730","435,550","435,020"
"03/07/2023","1401/12/16","483,960","481,300","499,600","491,350"
"05/07/2023","1402/02/17","526,080","524,300","529,100","525,430"
"06/07/2023","1402/03/17","506,540","494,110","506,540","494,390"
"08/07/2023","1402/05/16","494,970","492,700","496,440","493,500"
"09/07/2023","1402/06/16","495,910","495,910","495,910","495,910"
"10/07/2023","1402/07/15","513,590","513,360","524,600","524,400"
"11/07/2023","1402/08/16","513,590","511,850","513,600","512,190"
"12/07/2023","1402/09/16","505,170","504,460","505,900","505,170"
"13/07/2023","1402/04/22","492,610","492,610","492,610","492,610"
"15/07/2023","1402/04/24","486,045","483,270","488,390","483,700"
"16/07/2023","1402/04/25","488,250","483,700","488,320","488,180"
"17/07/2023","1402/04/26","489,415","484,870","490,660","488,170"
"18/07/2023","1402/04/27","486,435","484,600","488,170","484,700"
"19/07/2023","1402/04/28","486,620","482,680","486,870","486,370"
"20/07/2023","1402/04/29","486,370","486,370","486,370","486,370"
"22/07/2023","1402/04/31","484,585","481,660","485,810","483,360"
"23/07/2023","1402/05/01","486,270","480,160","486,400","486,140"
"24/07/2023","1402/05/02","488,620","483,900","488,870","488,370"
"25/07/2023","1402/05/03","490,925","488,370","491,600","490,250"
"26/07/2023","1402/05/04","489,995","488,990","491,000","488,990"
"29/07/2023","1402/05/07","489,700","487,550","491,430","487,970"
"30/07/2023","1402/05/08","493,660","487,410","493,660","493,660"
"31/07/2023","1402/05/09","501,845","493,660","502,990","500,700"
"01/08/2023","1401/10/18","404,830","400,500","407,370","402,820"
"02/08/2023","1401/11/19","434,980","434,430","435,030","434,500"
"04/08/2023","1402/01/19","509,580","502,810","511,600","507,830"
"05/08/2023","1402/02/18","525,540","525,300","534,100","534,040"
"06/08/2023","1402/03/18","496,540","489,300","496,600","490,840"
"07/08/2023","1402/04/17","499,765","495,620","499,900","499,630"
"08/08/2023","1402/05/17","495,945","493,250","496,470","495,420"
"10/08/2023","1402/07/16","530,070","526,830","536,600","527,530"
"11/08/2023","1402/08/17","511,790","509,850","514,600","510,520"
"13/08/2023","1402/05/22","493,455","491,370","493,950","492,960"
"14/08/2023","1402/05/23","492,965","490,980","493,450","492,480"
"15/08/2023","1402/05/24","491,945","489,070","494,450","489,440"
"16/08/2023","1402/05/25","489,025","487,390","489,470","488,580"
"17/08/2023","1402/05/26","488,580","488,580","488,580","488,580"
"19/08/2023","1402/05/28","488,960","487,210","490,000","487,920"
"20/08/2023","1402/05/29","487,480","486,270","488,010","486,950"
"21/08/2023","1402/05/30","493,075","486,950","493,420","492,730"
"22/08/2023","1402/05/31","491,540","490,230","492,850","490,230"
"23/08/2023","1402/06/01","491,695","489,330","491,720","491,670"
"24/08/2023","1402/06/02","491,670","491,670","491,670","491,670"
"26/08/2023","1402/06/04","492,065","488,720","492,510","491,620"
"27/08/2023","1402/06/05","490,875","489,430","491,620","490,130"
"28/08/2023","1402/06/06","491,255","489,910","491,750","490,760"
"29/08/2023","1402/06/07","491,865","490,630","492,720","491,010"
"30/08/2023","1402/06/08","490,605","489,300","491,010","490,200"
"31/08/2023","1402/06/09","490,200","490,200","490,200","490,200"
"01/09/2023","1401/10/19","403,480","395,000","404,100","400,410"
"02/09/2023","1401/11/20","434,220","434,000","434,440","434,130"
"03/09/2023","1401/12/18","498,670","485,800","499,100","486,670"
"04/09/2023","1402/01/20","507,030","499,800","508,600","499,900"
"05/09/2023","1402/02/19","531,850","531,300","536,100","531,840"
"07/09/2023","1402/04/18","498,980","496,610","499,670","498,290"
"08/09/2023","1402/05/18","496,660","495,420","496,730","496,590"
"09/09/2023","1402/06/18","497,245","496,230","497,840","496,650"
"10/09/2023","1402/07/17","530,600","520,300","531,600","520,570"
"11/09/2023","1402/08/18","514,020","513,350","514,600","513,530"
"12/09/2023","1402/09/18","504,550","504,150","506,500","505,310"
"13/09/2023","1402/06/22","499,310","499,310","499,310","499,310"
"17/09/2023","1402/06/26","495,800","493,710","496,270","495,330"
"18/09/2023","1402/06/27","496,620","494,210","496,790","496,450"
"19/09/2023","1402/06/28","493,800","490,300","496,450","491,150"
"20/09/2023","1402/06/29","494,180","491,150","494,430","493,930"
"21/09/2023","1402/06/30","493,930","493,930","493,930","493,930"
"23/09/2023","1402/07/01","493,580","493,580","493,580","493,580"
"25/09/2023","1402/07/03","495,020","495,020","495,020","495,020"
"26/09/2023","1402/07/04","494,560","494,320","494,560","494,480"
"27/09/2023","1402/07/05","492,910","492,800","497,900","497,380"
"28/09/2023","1402/07/06","495,380","495,380","495,380","495,380"
"30/09/2023","1402/07/08","495,130","495,100","497,100","495,540"
"01/10/2023","1401/10/20","402,240","401,100","405,600","402,000"
"04/10/2023","1402/01/21","500,550","495,800","505,600","503,310"
"05/10/2023","1402/02/20","532,080","525,300","533,100","529,510"
"06/10/2023","1402/03/20","494,080","492,700","496,100","493,390"
"07/10/2023","1402/04/19","494,875","490,400","498,290","491,460"
"08/10/2023","1402/05/19","496,730","496,590","496,730","496,730"
"09/10/2023","1402/06/19","497,110","495,750","498,470","495,750"
"10/10/2023","1402/07/18","519,100","517,300","519,600","517,730"
"12/10/2023","1402/09/19","505,410","504,150","506,200","505,350"
"14/10/2023","1402/07/22","508,530","507,000","508,640","507,520"
"15/10/2023","1402/07/23","506,460","502,850","506,600","502,980"
"16/10/2023","1402/07/24","503,490","503,350","510,600","509,920"
"17/10/2023","1402/07/25","514,030","512,350","515,100","513,360"
"18/10/2023","1402/07/26","514,080","512,150","514,100","512,530"
"19/10/2023","1402/07/27","513,595","504,836","523,969","508,805"
"21/10/2023","1402/07/29","501,470","499,850","506,600","506,380"
"22/10/2023","1402/07/30","503,140","494,033","515,982","506,362"
"23/10/2023","1402/08/01","507,850","506,150","507,900","506,160"
"24/10/2023","1402/08/02","511,510","505,850","511,600","507,540"
"25/10/2023","1402/08/03","509,090","508,850","512,100","511,860"
"26/10/2023","1402/08/04","512,080","511,360","516,600","516,090"
"28/10/2023","1402/08/06","519,870","518,850","522,600","521,490"
"29/10/2023","1402/08/07","519,360","513,350","519,600","513,390"
"30/10/2023","1402/08/08","511,940","510,650","514,600","514,600"
"31/10/2023","1402/08/09","516,820","515,440","518,090","516,380"
"01/11/2023","1401/10/21","401,810","400,300","404,900","404,740"
"03/11/2023","1401/12/20","473,440","438,700","473,600","439,200"
"04/11/2023","1402/01/22","508,870","505,820","513,600","508,020"
"05/11/2023","1402/02/21","530,510","528,830","532,100","530,360"
"06/11/2023","1402/03/21","490,200","468,610","491,900","469,830"
"07/11/2023","1402/04/20","492,900","489,620","493,370","492,430"
"09/11/2023","1402/06/20","497,150","494,160","497,300","497,000"
"10/11/2023","1402/07/19","516,910","513,800","517,100","515,530"
"11/11/2023","1402/08/20","514,580","512,850","515,600","513,250"
"12/11/2023","1402/09/20","505,190","504,850","506,200","506,170"
"13/11/2023","1402/08/22","513,740","510,850","513,900","511,800"
"14/11/2023","1402/08/23","510,550","509,850","512,400","511,510"
"15/11/2023","1402/08/24","511,550","508,850","511,600","509,070"
"16/11/2023","1402/08/25","510,380","508,850","510,600","509,430"
"18/11/2023","1402/08/27","508,520","505,550","508,600","506,400"
"19/11/2023","1402/08/28","506,650","502,850","507,400","503,040"
"20/11/2023","1402/08/29","501,900","501,510","504,510","504,010"
"21/11/2023","1402/08/30","502,510","501,300","506,510","501,990"
"22/11/2023","1402/09/01","504,470","501,510","504,510","502,190"
"23/11/2023","1402/09/02","502,320","501,300","504,010","503,740"
"25/11/2023","1402/09/04","504,010","502,100","506,010","504,280"
"26/11/2023","1402/09/05","504,010","502,000","505,510","502,510"
"27/11/2023","1402/09/06","504,880","501,860","505,600","504,240"
"28/11/2023","1402/09/07","504,570","498,918","513,420","506,232"
"29/11/2023","1402/09/08","504,160","501,500","509,510","507,010"
"30/11/2023","1402/09/09","507,470","506,800","508,510","506,950"
"01/12/2023","1401/10/22","405,080","403,800","406,000","405,140"
"02/12/2023","1401/11/23","434,100","433,700","434,460","433,820"
"03/12/2023","1401/12/21","433,760","416,000","454,300","432,200"
"06/12/2023","1402/03/22","473,160","470,600","482,900","481,750"
"07/12/2023","1402/04/21","492,755","491,660","492,900","492,610"
"08/12/2023","1402/05/21","492,205","485,410","492,990","491,420"
"09/12/2023","1402/06/21","499,900","497,000","500,490","499,310"
"10/12/2023","1402/07/20","511,700","511,700","511,700","511,700"
"11/12/2023","1402/08/21","514,980","512,550","515,100","513,370"
"12/12/2023","1402/09/21","506,160","504,450","506,400","504,640"
"13/12/2023","1402/09/22","503,980","503,450","504,700","504,460"
"14/12/2023","1402/09/23","504,380","503,980","505,200","504,670"
"16/12/2023","1402/09/25","504,960","504,060","505,500","504,670"
"18/12/2023","1402/09/27","503,470","501,950","504,200","502,380"
"19/12/2023","1402/09/28","502,420","500,450","510,620","500,560"
"20/12/2023","1402/09/29","500,205","493,602","507,872","500,712"
"21/12/2023","1402/09/30","498,390","498,160","501,680","500,760"
"23/12/2023","1402/10/02","503,090","502,450","504,490","503,010"
"24/12/2023","1402/10/03","502,450","500,450","503,400","500,690"
"25/12/2023","1402/10/04","500,890","500,890","500,890","500,890"
"26/12/2023","1402/10/05","500,960","500,950","503,180","501,040"
"27/12/2023","1402/10/06","500,960","500,750","503,680","503,450"
"28/12/2023","1402/10/07","501,510","501,510","503,680","503,190"
"30/12/2023","1402/10/09","505,490","504,950","507,670","506,160"
"31/12/2023","1402/10/10","505,020","504,650","505,690","505,630"
"01/01/2024","1402/10/11","506,160","504,450","506,680","505,980"
"02/01/2024","1402/11/12","580,400","566,234","584,869","576,496"
"05/01/2024","1403/02/12","615,900","605,000","643,400","631,000"
"06/01/2024","1403/03/12","611,600","594,800","622,900","599,600"
"07/01/2024","1403/04/11","615,600","611,810","615,800","613,620"
"08/01/2024","1403/05/11","598,560","598,500","607,100","606,000"
"09/01/2024","1403/06/11","594,500","590,700","600,300","599,000"
"10/01/2024","1403/07/10","605,800","605,200","615,400","614,950"
"12/01/2024","1403/09/11","702,950","697,900","705,400","699,000"
"13/01/2024","1402/10/23","517,110","517,110","525,970","524,680"
"14/01/2024","1402/10/24","524,170","519,770","531,530","520,860"
"15/01/2024","1402/10/25","521,910","521,810","525,100","524,630"
"16/01/2024","1402/10/26","526,040","525,950","529,600","529,040"
"17/01/2024","1402/10/27","530,030","529,760","537,100","536,510"
"18/01/2024","1402/10/28","538,550","535,250","543,600","540,290"
"20/01/2024","1402/10/30","539,030","536,470","542,600","542,230"
"21/01/2024","1402/11/01","541,030","537,750","542,600","539,080"
"22/01/2024","1402/11/02","539,050","536,250","542,100","540,510"
"23/01/2024","1402/11/03","541,350","540,760","549,100","548,920"
"24/01/2024","1402/11/04","549,070","548,750","556,600","556,590"
"27/01/2024","1402/11/07","553,520","553,290","571,330","563,000"
"28/01/2024","1402/11/08","560,470","555,810","560,590","558,630"
"29/01/2024","1402/11/09","562,550","562,550","583,600","582,990"
"30/01/2024","1402/11/10","588,990","571,410","591,100","582,890"
"31/01/2024","1402/11/11","582,390","579,270","584,600","584,030"
"01/02/2024","1402/10/12","505,280","504,750","506,500","506,430"
"03/02/2024","1402/12/12","592,390","591,750","601,100","593,130"
"04/02/2024","1403/01/14","623,120","623,000","632,900","632,900"
"05/02/2024","1403/02/13","622,300","591,300","631,800","597,300"
"06/02/2024","1403/03/13","601,400","588,800","607,300","603,100"
"07/02/2024","1403/04/12","613,950","606,400","616,000","608,140"
"10/02/2024","1403/07/11","619,850","611,700","622,800","622,550"
"11/02/2024","1403/08/12","683,650","683,200","695,300","694,800"
"12/02/2024","1403/09/12","699,550","699,400","707,200","704,150"
"13/02/2024","1402/11/24","551,460","551,450","554,900","554,690"
"14/02/2024","1402/11/25","556,770","553,950","556,770","555,800"
"15/02/2024","1402/11/26","557,210","556,450","560,800","560,270"
"17/02/2024","1402/11/28","562,280","559,480","563,100","563,020"
"18/02/2024","1402/11/29","565,310","564,810","571,400","571,300"
"19/02/2024","1402/11/30","569,990","568,950","572,100","570,360"
"20/02/2024","1402/12/01","570,340","563,450","570,600","565,060"
"21/02/2024","1402/12/02","567,450","567,270","572,100","570,290"
"22/02/2024","1402/12/03","570,310","570,110","573,900","572,710"
"24/02/2024","1402/12/05","572,580","571,950","574,400","572,670"
"26/02/2024","1402/12/07","573,221","567,144","592,684","582,491"
"27/02/2024","1402/12/08","580,310","579,760","586,600","586,050"
"28/02/2024","1402/12/09","588,080","579,260","588,600","581,090"
"29/02/2024","1402/12/10","581,060","580,750","585,100","584,660"
"01/03/2024","1402/10/13","506,280","505,960","509,000","508,290"
"02/03/2024","1402/11/14","580,090","563,750","580,090","563,780"
"03/03/2024","1402/12/13","592,990","590,750","595,600","593,390"
"04/03/2024","1403/01/15","627,730","627,500","634,750","634,740"
"07/03/2024","1403/04/13","606,980","598,400","611,450","603,750"
"08/03/2024","1403/05/13","611,790","608,710","616,750","615,270"
"09/03/2024","1403/06/13","592,000","591,500","600,600","598,900"
"10/03/2024","1403/07/12","621,300","620,900","631,300","626,900"
"11/03/2024","1403/08/13","694,500","689,700","701,500","693,250"
"12/03/2024","1403/09/13","704,800","704,500","711,200","710,950"
"13/03/2024","1402/12/23","596,750","592,250","597,030","595,340"
"14/03/2024","1402/12/24","595,330","591,900","595,340","593,800"
"16/03/2024","1402/12/26","595,280","593,000","601,100","601,080"
"17/03/2024","1402/12/27","600,250","599,750","603,600","600,260"
"18/03/2024","1402/12/28","600,320","600,270","604,100","603,510"
"24/03/2024","1403/01/05","608,730","608,700","618,440","618,100"
"25/03/2024","1403/01/06","616,550","613,750","617,090","614,030"
"26/03/2024","1403/01/07","612,600","607,870","612,600","608,380"
"27/03/2024","1403/01/08","608,000","607,950","614,100","613,950"
"28/03/2024","1403/01/09","617,050","615,750","617,100","616,580"
"30/03/2024","1403/01/11","620,645","607,884","627,285","618,334"
"01/04/2024","1402/10/14","511,290","510,850","515,080","514,170"
"02/04/2024","1402/11/15","561,290","549,760","561,570","551,370"
"03/04/2024","1402/12/14","598,550","598,060","605,100","605,020"
"04/04/2024","1403/01/16","635,620","635,500","644,100","641,000"
"07/04/2024","1403/04/14","602,360","601,300","611,950","608,760"
"08/04/2024","1403/05/14","614,530","602,900","614,600","609,000"
"11/04/2024","1403/08/14","694,200","686,700","694,300","689,600"
"12/04/2024","1403/09/14","712,200","710,800","715,200","714,800"
"13/04/2024","1403/01/25","615,700","610,200","645,900","641,000"
"14/04/2024","1403/01/26","622,700","611,600","630,200","618,800"
"15/04/2024","1403/01/27","637,100","624,300","645,200","638,400"
